date,report_ticker,kind,contracts
2026-04-02,KXBALANCEPOWERCOMBO,pending,15148
2026-04-02,KXBLUETSUNAMICOMBO,pending,156
2026-04-02,KXBLUEWAVECOMBO,pending,369
2026-04-02,KXDEMSENATEPRIMARYCOMBO,pending,55
2026-04-02,KXFEDCOMBO,pending,211
2026-04-02,KXGOPSENATEPRIMARYCOMBO,pending,1702
2026-04-02,KXMVECBCHAMPIONSHIP,correlated,1936
2026-04-02,KXMVECROSSCATEGORY,correlated,13881636
2026-04-02,KXMVECROSSCATEGORY,independent,13780224
2026-04-02,KXMVENBASINGLEGAME,correlated,71
2026-04-02,KXMVESPORTSMULTIGAMEEXTENDED,correlated,23748995
2026-04-02,KXMVESPORTSMULTIGAMEEXTENDED,independent,21633357
2026-04-02,KXNCAAMBSGP,pending,15000
2026-04-02,KXTRUMPBEARCASECOMBO,pending,72
2026-04-02,KXTRUMPBULLCASECOMBO,pending,3006
2026-04-02,KXTXSENCOMBO,pending,7186
2026-04-03,KXBALANCEPOWERCOMBO,pending,18708
2026-04-03,KXBLUETSUNAMICOMBO,pending,243
2026-04-03,KXBLUEWAVECOMBO,pending,707
2026-04-03,KXDEMSENATEPRIMARYCOMBO,pending,735
2026-04-03,KXGOPSENATEPRIMARYCOMBO,pending,45
2026-04-03,KXMVECBCHAMPIONSHIP,correlated,2719
2026-04-03,KXMVECROSSCATEGORY,correlated,12976733
2026-04-03,KXMVECROSSCATEGORY,independent,19971996
2026-04-03,KXMVENBASINGLEGAME,correlated,1
2026-04-03,KXMVESPORTSMULTIGAMEEXTENDED,correlated,25635773
2026-04-03,KXMVESPORTSMULTIGAMEEXTENDED,independent,31303686
2026-04-03,KXNCAAMBSGP,pending,24353
2026-04-03,KXTRUMPBEARCASECOMBO,pending,153
2026-04-03,KXTRUMPBULLCASECOMBO,pending,1824
2026-04-03,KXTXSENCOMBO,pending,3067
2026-04-04,KXBALANCEPOWERCOMBO,pending,13764
2026-04-04,KXBLUETSUNAMICOMBO,pending,91
2026-04-04,KXBLUEWAVECOMBO,pending,826
2026-04-04,KXDEMSENATEPRIMARYCOMBO,pending,324
2026-04-04,KXFEDCOMBO,pending,2513
2026-04-04,KXGOPSENATEPRIMARYCOMBO,pending,32
2026-04-04,KXMVECBCHAMPIONSHIP,correlated,21163
2026-04-04,KXMVECROSSCATEGORY,correlated,14591413
2026-04-04,KXMVECROSSCATEGORY,independent,25557119
2026-04-04,KXMVENBASINGLEGAME,correlated,50
2026-04-04,KXMVESPORTSMULTIGAMEEXTENDED,correlated,16429208
2026-04-04,KXMVESPORTSMULTIGAMEEXTENDED,independent,43475276
2026-04-04,KXNCAAMBSGP,pending,857523
2026-04-04,KXTRUMPBEARCASECOMBO,pending,80
2026-04-04,KXTRUMPBULLCASECOMBO,pending,3031
2026-04-04,KXTXSENCOMBO,pending,1641
2026-04-05,KXBALANCEPOWERCOMBO,pending,10964
2026-04-05,KXBLUETSUNAMICOMBO,pending,99
2026-04-05,KXBLUEWAVECOMBO,pending,157
2026-04-05,KXDEMSENATEPRIMARYCOMBO,pending,278
2026-04-05,KXFEDCOMBO,pending,481
2026-04-05,KXGOPSENATEPRIMARYCOMBO,pending,28
2026-04-05,KXMVECBCHAMPIONSHIP,correlated,583
2026-04-05,KXMVECROSSCATEGORY,correlated,15384468
2026-04-05,KXMVECROSSCATEGORY,independent,21173638
2026-04-05,KXMVESPORTSMULTIGAMEEXTENDED,correlated,19169515
2026-04-05,KXMVESPORTSMULTIGAMEEXTENDED,independent,36564944
2026-04-05,KXNCAAMBSGP,pending,49093
2026-04-05,KXTRUMPBEARCASECOMBO,pending,371
2026-04-05,KXTRUMPBULLCASECOMBO,pending,1897
2026-04-05,KXTXSENCOMBO,pending,4482
2026-04-06,KXBALANCEPOWERCOMBO,pending,15124
2026-04-06,KXBLUETSUNAMICOMBO,pending,323
2026-04-06,KXBLUEWAVECOMBO,pending,493
2026-04-06,KXDEMSENATEPRIMARYCOMBO,pending,428
2026-04-06,KXFEDCOMBO,pending,365
2026-04-06,KXGOPSENATEPRIMARYCOMBO,pending,17
2026-04-06,KXMVECBCHAMPIONSHIP,correlated,1727
2026-04-06,KXMVECROSSCATEGORY,correlated,12692240
2026-04-06,KXMVECROSSCATEGORY,independent,18373298
2026-04-06,KXMVESPORTSMULTIGAMEEXTENDED,correlated,16716848
2026-04-06,KXMVESPORTSMULTIGAMEEXTENDED,independent,29596678
2026-04-06,KXNCAAMBSGP,pending,2943158
2026-04-06,KXTRUMPBEARCASECOMBO,pending,251
2026-04-06,KXTRUMPBULLCASECOMBO,pending,790
2026-04-06,KXTXSENCOMBO,pending,1782
2026-04-07,KXBALANCEPOWERCOMBO,pending,12169
2026-04-07,KXBLUETSUNAMICOMBO,pending,1261
2026-04-07,KXBLUEWAVECOMBO,pending,226
2026-04-07,KXDEMSENATEPRIMARYCOMBO,pending,176
2026-04-07,KXGOPSENATEPRIMARYCOMBO,pending,25
2026-04-07,KXMVECROSSCATEGORY,correlated,25369352
2026-04-07,KXMVECROSSCATEGORY,independent,22310551
2026-04-07,KXMVESPORTSMULTIGAMEEXTENDED,correlated,23425764
2026-04-07,KXMVESPORTSMULTIGAMEEXTENDED,independent,39215956
2026-04-07,KXTRUMPBEARCASECOMBO,pending,301
2026-04-07,KXTRUMPBULLCASECOMBO,pending,439
2026-04-07,KXTXSENCOMBO,pending,3115
2026-04-08,KXBALANCEPOWERCOMBO,pending,14861
2026-04-08,KXBLUETSUNAMICOMBO,pending,410
2026-04-08,KXBLUEWAVECOMBO,pending,173
2026-04-08,KXDEMSENATEPRIMARYCOMBO,pending,74
2026-04-08,KXFEDCOMBO,pending,400
2026-04-08,KXGOPSENATEPRIMARYCOMBO,pending,69
2026-04-08,KXMVECROSSCATEGORY,correlated,15713086
2026-04-08,KXMVECROSSCATEGORY,independent,21611465
2026-04-08,KXMVESPORTSMULTIGAMEEXTENDED,correlated,25997553
2026-04-08,KXMVESPORTSMULTIGAMEEXTENDED,independent,36112594
2026-04-08,KXTRUMPBEARCASECOMBO,pending,104
2026-04-08,KXTRUMPBULLCASECOMBO,pending,699
2026-04-08,KXTXSENCOMBO,pending,3799
2026-04-09,KXBALANCEPOWERCOMBO,pending,16469
2026-04-09,KXBLUETSUNAMICOMBO,pending,1812
2026-04-09,KXBLUEWAVECOMBO,pending,237
2026-04-09,KXDEMSENATEPRIMARYCOMBO,pending,176
2026-04-09,KXFEDCOMBO,pending,67
2026-04-09,KXGOPSENATEPRIMARYCOMBO,pending,11
2026-04-09,KXMVECROSSCATEGORY,correlated,18084497
2026-04-09,KXMVECROSSCATEGORY,independent,18208360
2026-04-09,KXMVESPORTSMULTIGAMEEXTENDED,correlated,21908821
2026-04-09,KXMVESPORTSMULTIGAMEEXTENDED,independent,27737304
2026-04-09,KXTRUMPBEARCASECOMBO,pending,72
2026-04-09,KXTRUMPBULLCASECOMBO,pending,113
2026-04-09,KXTXSENCOMBO,pending,1968
2026-04-10,KXBALANCEPOWERCOMBO,pending,19570
2026-04-10,KXBLUETSUNAMICOMBO,pending,2376
2026-04-10,KXBLUEWAVECOMBO,pending,1211
2026-04-10,KXDEMSENATEPRIMARYCOMBO,pending,217
2026-04-10,KXFEDCOMBO,pending,463
2026-04-10,KXGOPSENATEPRIMARYCOMBO,pending,2
2026-04-10,KXMVECROSSCATEGORY,correlated,16042390
2026-04-10,KXMVECROSSCATEGORY,independent,31319577
2026-04-10,KXMVENBASINGLEGAME,correlated,13
2026-04-10,KXMVESPORTSMULTIGAMEEXTENDED,correlated,24396776
2026-04-10,KXMVESPORTSMULTIGAMEEXTENDED,independent,57619885
2026-04-10,KXTRUMPBEARCASECOMBO,pending,1022
2026-04-10,KXTRUMPBULLCASECOMBO,pending,230
2026-04-10,KXTXSENCOMBO,pending,5630
2026-04-11,KXBALANCEPOWERCOMBO,pending,20974
2026-04-11,KXBLUETSUNAMICOMBO,pending,625
2026-04-11,KXBLUEWAVECOMBO,pending,13
2026-04-11,KXDEMSENATEPRIMARYCOMBO,pending,236
2026-04-11,KXFEDCOMBO,pending,114
2026-04-11,KXGOPSENATEPRIMARYCOMBO,pending,7
2026-04-11,KXMVECROSSCATEGORY,correlated,7243699
2026-04-11,KXMVECROSSCATEGORY,independent,27799833
2026-04-11,KXMVESPORTSMULTIGAMEEXTENDED,correlated,9667851
2026-04-11,KXMVESPORTSMULTIGAMEEXTENDED,independent,50878567
2026-04-11,KXTRUMPBEARCASECOMBO,pending,222
2026-04-11,KXTRUMPBULLCASECOMBO,pending,486
2026-04-11,KXTXSENCOMBO,pending,1453
2026-04-12,KXBALANCEPOWERCOMBO,pending,30081
2026-04-12,KXBLUETSUNAMICOMBO,pending,1934
2026-04-12,KXBLUEWAVECOMBO,pending,54
2026-04-12,KXDEMSENATEPRIMARYCOMBO,pending,36
2026-04-12,KXFEDCOMBO,pending,142
2026-04-12,KXGOPSENATEPRIMARYCOMBO,pending,45
2026-04-12,KXMVECROSSCATEGORY,correlated,9204180
2026-04-12,KXMVECROSSCATEGORY,independent,27234824
2026-04-12,KXMVENBASINGLEGAME,correlated,17
2026-04-12,KXMVESPORTSMULTIGAMEEXTENDED,correlated,12853423
2026-04-12,KXMVESPORTSMULTIGAMEEXTENDED,independent,49323058
2026-04-12,KXTRUMPBEARCASECOMBO,pending,85
2026-04-12,KXTRUMPBULLCASECOMBO,pending,636
2026-04-12,KXTXSENCOMBO,pending,2293
2026-04-13,KXBALANCEPOWERCOMBO,pending,39261
2026-04-13,KXBLUETSUNAMICOMBO,pending,772
2026-04-13,KXBLUEWAVECOMBO,pending,2565
2026-04-13,KXDEMSENATEPRIMARYCOMBO,pending,147
2026-04-13,KXFEDCOMBO,pending,1077
2026-04-13,KXGOPSENATEPRIMARYCOMBO,pending,114
2026-04-13,KXLEAVEHOUSECOMBO,pending,6823
2026-04-13,KXMVECROSSCATEGORY,correlated,6550456
2026-04-13,KXMVECROSSCATEGORY,independent,17841409
2026-04-13,KXMVESPORTSMULTIGAMEEXTENDED,correlated,11995860
2026-04-13,KXMVESPORTSMULTIGAMEEXTENDED,independent,28795641
2026-04-13,KXTRUMPBEARCASECOMBO,pending,563
2026-04-13,KXTRUMPBULLCASECOMBO,pending,127
2026-04-13,KXTXSENCOMBO,pending,1674
2026-04-14,KXBALANCEPOWERCOMBO,pending,51496
2026-04-14,KXBLUETSUNAMICOMBO,pending,1617
2026-04-14,KXBLUEWAVECOMBO,pending,4843
2026-04-14,KXDEMSENATEPRIMARYCOMBO,pending,13
2026-04-14,KXGOPSENATEPRIMARYCOMBO,pending,25
2026-04-14,KXLEAVEHOUSECOMBO,pending,13757
2026-04-14,KXMVECROSSCATEGORY,correlated,16412443
2026-04-14,KXMVECROSSCATEGORY,independent,24024239
2026-04-14,KXMVESPORTSMULTIGAMEEXTENDED,correlated,20499014
2026-04-14,KXMVESPORTSMULTIGAMEEXTENDED,independent,39167914
2026-04-14,KXTRUMPBEARCASECOMBO,pending,1524
2026-04-14,KXTRUMPBULLCASECOMBO,pending,176
2026-04-14,KXTXSENCOMBO,pending,5475
2026-04-15,KXBALANCEPOWERCOMBO,pending,115358
2026-04-15,KXBLUETSUNAMICOMBO,pending,2230
2026-04-15,KXBLUEWAVECOMBO,pending,391
2026-04-15,KXDEMSENATEPRIMARYCOMBO,pending,716
2026-04-15,KXGOPSENATEPRIMARYCOMBO,pending,38
2026-04-15,KXLEAVEHOUSECOMBO,pending,2331
2026-04-15,KXMLBAWARDCOMBO,pending,4343
2026-04-15,KXMVECROSSCATEGORY,correlated,15601857
2026-04-15,KXMVECROSSCATEGORY,independent,19540568
2026-04-15,KXMVENBASINGLEGAME,correlated,311810
2026-04-15,KXMVESPORTSMULTIGAMEEXTENDED,correlated,20801178
2026-04-15,KXMVESPORTSMULTIGAMEEXTENDED,independent,31146292
2026-04-15,KXTRUMPBEARCASECOMBO,pending,212
2026-04-15,KXTRUMPBULLCASECOMBO,pending,1690
2026-04-15,KXTXSENCOMBO,pending,4860
2026-04-16,KXBALANCEPOWERCOMBO,pending,24449
2026-04-16,KXBLUETSUNAMICOMBO,pending,500
2026-04-16,KXBLUEWAVECOMBO,pending,2203
2026-04-16,KXDEMSENATEPRIMARYCOMBO,pending,440
2026-04-16,KXGOPSENATEPRIMARYCOMBO,pending,5
2026-04-16,KXLEAVEHOUSECOMBO,pending,5675
2026-04-16,KXMLBAWARDCOMBO,pending,6207
2026-04-16,KXMVECROSSCATEGORY,correlated,9921990
2026-04-16,KXMVECROSSCATEGORY,independent,17284822
2026-04-16,KXMVENBASINGLEGAME,correlated,2991
2026-04-16,KXMVESPORTSMULTIGAMEEXTENDED,correlated,14972773
2026-04-16,KXMVESPORTSMULTIGAMEEXTENDED,independent,26566794
2026-04-16,KXTRUMPBEARCASECOMBO,pending,487
2026-04-16,KXTRUMPBULLCASECOMBO,pending,142
2026-04-16,KXTXSENCOMBO,pending,6751
2026-04-17,KXBALANCEPOWERCOMBO,pending,53759
2026-04-17,KXBLUETSUNAMICOMBO,pending,140
2026-04-17,KXBLUEWAVECOMBO,pending,12206
2026-04-17,KXDEMSENATEPRIMARYCOMBO,pending,23
2026-04-17,KXLEAVEHOUSECOMBO,pending,1054
2026-04-17,KXMLBAWARDCOMBO,pending,104
2026-04-17,KXMVECROSSCATEGORY,correlated,18207934
2026-04-17,KXMVECROSSCATEGORY,independent,22328900
2026-04-17,KXMVENBASINGLEGAME,correlated,1278
2026-04-17,KXMVESPORTSMULTIGAMEEXTENDED,correlated,28066410
2026-04-17,KXMVESPORTSMULTIGAMEEXTENDED,independent,33881727
2026-04-17,KXTRUMPBULLCASECOMBO,pending,75
2026-04-17,KXTXSENCOMBO,pending,6621
2026-04-18,KXBALANCEPOWERCOMBO,pending,21813
2026-04-18,KXBLUETSUNAMICOMBO,pending,230
2026-04-18,KXBLUEWAVECOMBO,pending,414
2026-04-18,KXDEMSENATEPRIMARYCOMBO,pending,215
2026-04-18,KXGOPSENATEPRIMARYCOMBO,pending,34
2026-04-18,KXLEAVEHOUSECOMBO,pending,172
2026-04-18,KXMLBAWARDCOMBO,pending,42
2026-04-18,KXMVECROSSCATEGORY,correlated,19368074
2026-04-18,KXMVECROSSCATEGORY,independent,28129884
2026-04-18,KXMVENBASINGLEGAME,correlated,5534
2026-04-18,KXMVESPORTSMULTIGAMEEXTENDED,correlated,24424131
2026-04-18,KXMVESPORTSMULTIGAMEEXTENDED,independent,42187040
2026-04-18,KXTRUMPBEARCASECOMBO,pending,21
2026-04-18,KXTRUMPBULLCASECOMBO,pending,317
2026-04-18,KXTXSENCOMBO,pending,8766
2026-04-19,KXBALANCEPOWERCOMBO,pending,11807
2026-04-19,KXBLUETSUNAMICOMBO,pending,170
2026-04-19,KXBLUEWAVECOMBO,pending,270
2026-04-19,KXDEMSENATEPRIMARYCOMBO,pending,26
2026-04-19,KXGOPSENATEPRIMARYCOMBO,pending,12
2026-04-19,KXLEAVEHOUSECOMBO,pending,214
2026-04-19,KXMLBAWARDCOMBO,pending,281
2026-04-19,KXMVECROSSCATEGORY,correlated,24730523
2026-04-19,KXMVECROSSCATEGORY,independent,26210247
2026-04-19,KXMVENBASINGLEGAME,correlated,4387
2026-04-19,KXMVESPORTSMULTIGAMEEXTENDED,correlated,33724322
2026-04-19,KXMVESPORTSMULTIGAMEEXTENDED,independent,35022479
2026-04-19,KXTRUMPBEARCASECOMBO,pending,39
2026-04-19,KXTRUMPBULLCASECOMBO,pending,15
2026-04-19,KXTXSENCOMBO,pending,4164
2026-04-20,KXBALANCEPOWERCOMBO,pending,53953
2026-04-20,KXBLUETSUNAMICOMBO,pending,50
2026-04-20,KXBLUEWAVECOMBO,pending,51
2026-04-20,KXDEMSENATEPRIMARYCOMBO,pending,523
2026-04-20,KXFEDCOMBO,pending,752
2026-04-20,KXLEAVEHOUSECOMBO,pending,971
2026-04-20,KXMLBAWARDCOMBO,pending,325
2026-04-20,KXMVECROSSCATEGORY,correlated,22142730
2026-04-20,KXMVECROSSCATEGORY,independent,18735675
2026-04-20,KXMVENBASINGLEGAME,correlated,8102
2026-04-20,KXMVESPORTSMULTIGAMEEXTENDED,correlated,31940544
2026-04-20,KXMVESPORTSMULTIGAMEEXTENDED,independent,28865688
2026-04-20,KXTRUMPBEARCASECOMBO,pending,17
2026-04-20,KXTRUMPBULLCASECOMBO,pending,1071
2026-04-20,KXTXSENCOMBO,pending,3966
2026-04-21,KXBALANCEPOWERCOMBO,pending,26913
2026-04-21,KXBLUETSUNAMICOMBO,pending,1286
2026-04-21,KXBLUEWAVECOMBO,pending,234
2026-04-21,KXDEMSENATEPRIMARYCOMBO,pending,135
2026-04-21,KXFEDCOMBO,pending,206
2026-04-21,KXGOPSENATEPRIMARYCOMBO,pending,177
2026-04-21,KXLEAVEHOUSECOMBO,pending,4269
2026-04-21,KXMLBAWARDCOMBO,pending,3460
2026-04-21,KXMVECROSSCATEGORY,correlated,25832865
2026-04-21,KXMVECROSSCATEGORY,independent,27476311
2026-04-21,KXMVENBASINGLEGAME,correlated,13328
2026-04-21,KXMVESPORTSMULTIGAMEEXTENDED,correlated,47037690
2026-04-21,KXMVESPORTSMULTIGAMEEXTENDED,independent,47920187
2026-04-21,KXTRUMPBEARCASECOMBO,pending,594
2026-04-21,KXTRUMPBULLCASECOMBO,pending,183
2026-04-21,KXTXSENCOMBO,pending,1667
2026-04-22,KXBALANCEPOWERCOMBO,pending,39580
2026-04-22,KXBLUETSUNAMICOMBO,pending,2162
2026-04-22,KXBLUEWAVECOMBO,pending,52
2026-04-22,KXDEMSENATEPRIMARYCOMBO,pending,324
2026-04-22,KXFEDCOMBO,pending,10
2026-04-22,KXGOPSENATEPRIMARYCOMBO,pending,180
2026-04-22,KXLEAVEHOUSECOMBO,pending,1458
2026-04-22,KXMLBAWARDCOMBO,pending,1147
2026-04-22,KXMVECROSSCATEGORY,correlated,26778702
2026-04-22,KXMVECROSSCATEGORY,independent,27573002
2026-04-22,KXMVENBASINGLEGAME,correlated,65948
2026-04-22,KXMVESPORTSMULTIGAMEEXTENDED,correlated,28730951
2026-04-22,KXMVESPORTSMULTIGAMEEXTENDED,independent,49171212
2026-04-22,KXTRUMPBEARCASECOMBO,pending,956
2026-04-22,KXTRUMPBULLCASECOMBO,pending,466
2026-04-22,KXTXSENCOMBO,pending,10228
2026-04-23,KXBALANCEPOWERCOMBO,pending,24102
2026-04-23,KXBLUETSUNAMICOMBO,pending,145
2026-04-23,KXBLUEWAVECOMBO,pending,15
2026-04-23,KXDEMSENATEPRIMARYCOMBO,pending,96
2026-04-23,KXFEDCOMBO,pending,808
2026-04-23,KXGOPSENATEPRIMARYCOMBO,pending,7
2026-04-23,KXLEAVEHOUSECOMBO,pending,2
2026-04-23,KXMLBAWARDCOMBO,pending,15010
2026-04-23,KXMVECROSSCATEGORY,correlated,23686016
2026-04-23,KXMVECROSSCATEGORY,independent,26218854
2026-04-23,KXMVENBASINGLEGAME,correlated,14115
2026-04-23,KXMVESPORTSMULTIGAMEEXTENDED,correlated,46406986
2026-04-23,KXMVESPORTSMULTIGAMEEXTENDED,independent,36823971
2026-04-23,KXTRUMPBEARCASECOMBO,pending,1172
2026-04-23,KXTRUMPBULLCASECOMBO,pending,90
2026-04-23,KXTXSENCOMBO,pending,3733
2026-04-24,KXBALANCEPOWERCOMBO,pending,15184
2026-04-24,KXBLUETSUNAMICOMBO,pending,1642
2026-04-24,KXBLUEWAVECOMBO,pending,596
2026-04-24,KXDEMSENATEPRIMARYCOMBO,pending,18
2026-04-24,KXFEDCOMBO,pending,810
2026-04-24,KXGOPSENATEPRIMARYCOMBO,pending,8
2026-04-24,KXLEAVEHOUSECOMBO,pending,886
2026-04-24,KXMLBAWARDCOMBO,pending,939
2026-04-24,KXMVECROSSCATEGORY,correlated,27211792
2026-04-24,KXMVECROSSCATEGORY,independent,36089993
2026-04-24,KXMVENBASINGLEGAME,correlated,18905
2026-04-24,KXMVESPORTSMULTIGAMEEXTENDED,correlated,37429246
2026-04-24,KXMVESPORTSMULTIGAMEEXTENDED,independent,45861311
2026-04-24,KXTRUMPBEARCASECOMBO,pending,686
2026-04-24,KXTRUMPBULLCASECOMBO,pending,169
2026-04-24,KXTXSENCOMBO,pending,2165
2026-04-25,KXBALANCEPOWERCOMBO,pending,15463
2026-04-25,KXBLUETSUNAMICOMBO,pending,377
2026-04-25,KXBLUEWAVECOMBO,pending,2527
2026-04-25,KXDEMSENATEPRIMARYCOMBO,pending,194
2026-04-25,KXFEDCOMBO,pending,104
2026-04-25,KXGOPSENATEPRIMARYCOMBO,pending,5
2026-04-25,KXLEAVEHOUSECOMBO,pending,3660
2026-04-25,KXMLBAWARDCOMBO,pending,481
2026-04-25,KXMVECROSSCATEGORY,correlated,44870933
2026-04-25,KXMVECROSSCATEGORY,independent,37900056
2026-04-25,KXMVENBASINGLEGAME,correlated,31270
2026-04-25,KXMVESPORTSMULTIGAMEEXTENDED,correlated,46275130
2026-04-25,KXMVESPORTSMULTIGAMEEXTENDED,independent,59782220
2026-04-25,KXTRUMPBEARCASECOMBO,pending,622
2026-04-25,KXTRUMPBULLCASECOMBO,pending,103
2026-04-25,KXTXSENCOMBO,pending,2399
2026-04-26,KXBALANCEPOWERCOMBO,pending,120672
2026-04-26,KXBLUETSUNAMICOMBO,pending,25
2026-04-26,KXBLUEWAVECOMBO,pending,817
2026-04-26,KXDEMSENATEPRIMARYCOMBO,pending,320
2026-04-26,KXFEDCOMBO,pending,6
2026-04-26,KXLEAVEHOUSECOMBO,pending,3
2026-04-26,KXMVECROSSCATEGORY,correlated,35797588
2026-04-26,KXMVECROSSCATEGORY,independent,32173836
2026-04-26,KXMVENBASINGLEGAME,correlated,61385
2026-04-26,KXMVESPORTSMULTIGAMEEXTENDED,correlated,45718570
2026-04-26,KXMVESPORTSMULTIGAMEEXTENDED,independent,52457550
2026-04-26,KXTRUMPBEARCASECOMBO,pending,554
2026-04-26,KXTRUMPBULLCASECOMBO,pending,85
2026-04-26,KXTXSENCOMBO,pending,2732
2026-04-27,KXBALANCEPOWERCOMBO,pending,12931
2026-04-27,KXBLUETSUNAMICOMBO,pending,4963
2026-04-27,KXBLUEWAVECOMBO,pending,456
2026-04-27,KXDEMSENATEPRIMARYCOMBO,pending,12
2026-04-27,KXFEDCOMBO,pending,644
2026-04-27,KXGOPSENATEPRIMARYCOMBO,pending,127
2026-04-27,KXMLBAWARDCOMBO,pending,232
2026-04-27,KXMVECROSSCATEGORY,correlated,22448943
2026-04-27,KXMVECROSSCATEGORY,independent,22553140
2026-04-27,KXMVENBASINGLEGAME,correlated,17510
2026-04-27,KXMVESPORTSMULTIGAMEEXTENDED,correlated,47059610
2026-04-27,KXMVESPORTSMULTIGAMEEXTENDED,independent,34399877
2026-04-27,KXTRUMPBULLCASECOMBO,pending,75
2026-04-27,KXTXSENCOMBO,pending,3002
2026-04-28,KXBALANCEPOWERCOMBO,pending,29265
2026-04-28,KXBLUETSUNAMICOMBO,pending,453
2026-04-28,KXBLUEWAVECOMBO,pending,121
2026-04-28,KXDEMSENATEPRIMARYCOMBO,pending,223
2026-04-28,KXFEDCOMBO,pending,929
2026-04-28,KXLEAVEHOUSECOMBO,pending,35
2026-04-28,KXMLBAWARDCOMBO,pending,1429
2026-04-28,KXMVECROSSCATEGORY,correlated,26139387
2026-04-28,KXMVECROSSCATEGORY,independent,42308877
2026-04-28,KXMVENBASINGLEGAME,correlated,34028
2026-04-28,KXMVESPORTSMULTIGAMEEXTENDED,correlated,45683890
2026-04-28,KXMVESPORTSMULTIGAMEEXTENDED,independent,41387460
2026-04-28,KXTRUMPBEARCASECOMBO,pending,8
2026-04-28,KXTRUMPBULLCASECOMBO,pending,616
2026-04-28,KXTXSENCOMBO,pending,9639
2026-04-29,KXBALANCEPOWERCOMBO,pending,114001
2026-04-29,KXBLUETSUNAMICOMBO,pending,205
2026-04-29,KXBLUEWAVECOMBO,pending,682
2026-04-29,KXDEMSENATEPRIMARYCOMBO,pending,335
2026-04-29,KXFEDCOMBO,pending,4285
2026-04-29,KXLEAVEHOUSECOMBO,pending,206
2026-04-29,KXMLBAWARDCOMBO,pending,811
2026-04-29,KXMVECROSSCATEGORY,correlated,29429245
2026-04-29,KXMVECROSSCATEGORY,independent,30094081
2026-04-29,KXMVENBASINGLEGAME,correlated,17023
2026-04-29,KXMVESPORTSMULTIGAMEEXTENDED,correlated,32774159
2026-04-29,KXMVESPORTSMULTIGAMEEXTENDED,independent,47021215
2026-04-29,KXTRUMPBEARCASECOMBO,pending,1071
2026-04-29,KXTRUMPBULLCASECOMBO,pending,719
2026-04-29,KXTXSENCOMBO,pending,3113
2026-04-30,KXBALANCEPOWERCOMBO,pending,177904
2026-04-30,KXBLUETSUNAMICOMBO,pending,823
2026-04-30,KXBLUEWAVECOMBO,pending,6301
2026-04-30,KXDEMSENATEPRIMARYCOMBO,pending,1038
2026-04-30,KXFEDCOMBO,pending,105
2026-04-30,KXGOPSENATEPRIMARYCOMBO,pending,62
2026-04-30,KXLEAVEHOUSECOMBO,pending,12
2026-04-30,KXMLBAWARDCOMBO,pending,316
2026-04-30,KXMVECROSSCATEGORY,correlated,27790192
2026-04-30,KXMVECROSSCATEGORY,independent,23663924
2026-04-30,KXMVENBASINGLEGAME,correlated,35048
2026-04-30,KXMVESPORTSMULTIGAMEEXTENDED,correlated,40975995
2026-04-30,KXMVESPORTSMULTIGAMEEXTENDED,independent,31480363
2026-04-30,KXTRUMPBEARCASECOMBO,pending,83
2026-04-30,KXTRUMPBULLCASECOMBO,pending,1295
2026-04-30,KXTXSENCOMBO,pending,1200
2026-05-01,KXBALANCEPOWERCOMBO,pending,90991
2026-05-01,KXBLUETSUNAMICOMBO,pending,1206
2026-05-01,KXBLUEWAVECOMBO,pending,680
2026-05-01,KXDEMSENATEPRIMARYCOMBO,pending,134
2026-05-01,KXFEDCOMBO,pending,9264
2026-05-01,KXLEAVEHOUSECOMBO,pending,195
2026-05-01,KXMLBAWARDCOMBO,pending,422
2026-05-01,KXMVECROSSCATEGORY,correlated,33527620
2026-05-01,KXMVECROSSCATEGORY,independent,31324845
2026-05-01,KXMVENBASINGLEGAME,correlated,48823
2026-05-01,KXMVESPORTSMULTIGAMEEXTENDED,correlated,35923512
2026-05-01,KXMVESPORTSMULTIGAMEEXTENDED,independent,44979459
2026-05-01,KXTRUMPBEARCASECOMBO,pending,523
2026-05-01,KXTXSENCOMBO,pending,1217
2026-05-02,KXBALANCEPOWERCOMBO,pending,56562
2026-05-02,KXBLUETSUNAMICOMBO,pending,19
2026-05-02,KXBLUEWAVECOMBO,pending,226
2026-05-02,KXDEMSENATEPRIMARYCOMBO,pending,81
2026-05-02,KXFEDCOMBO,pending,530
2026-05-02,KXGOPSENATEPRIMARYCOMBO,pending,95
2026-05-02,KXLEAVEHOUSECOMBO,pending,35
2026-05-02,KXMLBAWARDCOMBO,pending,35
2026-05-02,KXMVECROSSCATEGORY,correlated,28682824
2026-05-02,KXMVECROSSCATEGORY,independent,31846385
2026-05-02,KXMVESPORTSMULTIGAMEEXTENDED,correlated,33616911
2026-05-02,KXMVESPORTSMULTIGAMEEXTENDED,independent,46847889
2026-05-02,KXTRUMPBEARCASECOMBO,pending,150
2026-05-02,KXTRUMPBULLCASECOMBO,pending,640
2026-05-02,KXTXSENCOMBO,pending,421
2026-05-03,KXBALANCEPOWERCOMBO,pending,114812
2026-05-03,KXBLUETSUNAMICOMBO,pending,1031
2026-05-03,KXBLUEWAVECOMBO,pending,370
2026-05-03,KXDEMSENATEPRIMARYCOMBO,pending,54
2026-05-03,KXLEAVEHOUSECOMBO,pending,26
2026-05-03,KXMLBAWARDCOMBO,pending,1993
