platform,date,segment_type,segment,size_bucket,bucket_order,trade_count,contracts,max_trade_size,avg_trade_size
Kalshi,2024-04-26,All,All,10-99,2,2405,64304.0,99.0,26.7376299376299
Kalshi,2024-04-26,All,All,100-999,3,2048,494234.0,999.0,241.3251953125
Kalshi,2024-04-26,All,All,1k-9k,4,123,240903.0,8460.0,1958.56097560976
Kalshi,2024-04-26,All,All,10k-49k,5,9,110839.0,21500.0,12315.4444444444
Kalshi,2024-04-26,Category,Climate and Weather,1-9,1,174,559.0,9.0,3.21264367816092
Kalshi,2024-04-26,Category,Climate and Weather,10-99,2,481,11043.0,97.0,22.95841995842
Kalshi,2024-04-26,Category,Climate and Weather,100-999,3,90,27624.0,997.0,306.933333333333
Kalshi,2024-04-26,Category,Climate and Weather,1k-9k,4,5,7805.0,2805.0,1561.0
Kalshi,2024-04-26,Category,Commodities,1-9,1,1,8.0,8.0,8.0
Kalshi,2024-04-26,Category,Commodities,10-99,2,10,294.0,55.0,29.4
Kalshi,2024-04-26,Category,Commodities,100-999,3,2,200.0,100.0,100.0
Kalshi,2024-04-26,Category,Companies,1-9,1,17,53.0,7.0,3.11764705882353
Kalshi,2024-04-26,Category,Companies,10-99,2,26,1016.0,90.0,39.0769230769231
Kalshi,2024-04-26,Category,Companies,100-999,3,22,5325.0,400.0,242.045454545455
Kalshi,2024-04-26,Category,Crypto,1-9,1,45,170.0,9.0,3.77777777777778
Kalshi,2024-04-26,Category,Crypto,10-99,2,93,2647.0,94.0,28.4623655913979
Kalshi,2024-04-26,Category,Crypto,100-999,3,43,10483.0,700.0,243.790697674419
Kalshi,2024-04-26,Category,Economics,1-9,1,173,934.0,9.0,5.39884393063584
Kalshi,2024-04-26,Category,Economics,10-99,2,127,4321.0,99.0,34.0236220472441
Kalshi,2024-04-26,Category,Economics,100-999,3,107,30333.0,956.0,283.485981308411
Kalshi,2024-04-26,Category,Economics,1k-9k,4,31,63487.0,7444.0,2047.96774193548
Kalshi,2024-04-26,Category,Economics,10k-49k,5,1,21500.0,21500.0,21500.0
Kalshi,2024-04-26,Category,Entertainment,1-9,1,88,349.0,9.0,3.96590909090909
Kalshi,2024-04-26,Category,Entertainment,10-99,2,317,10747.0,98.0,33.9022082018928
Kalshi,2024-04-26,Category,Entertainment,100-999,3,255,61714.0,935.0,242.01568627451
Kalshi,2024-04-26,Category,Entertainment,1k-9k,4,7,8630.0,1520.0,1232.85714285714
Kalshi,2024-04-26,Category,Financials,1-9,1,2528,5445.0,9.0,2.15387658227848
Kalshi,2024-04-26,Category,Financials,10-99,2,1146,27572.0,99.0,24.0593368237347
Kalshi,2024-04-26,Category,Financials,100-999,3,1437,336653.0,999.0,234.274878218511
Kalshi,2024-04-26,Category,Financials,1k-9k,4,79,159640.0,8460.0,2020.75949367089
Kalshi,2024-04-26,Category,Financials,10k-49k,5,8,89339.0,15000.0,11167.375
Kalshi,2024-04-26,Category,Health,1-9,1,4,15.0,8.0,3.75
Kalshi,2024-04-26,Category,Health,10-99,2,10,326.0,69.0,32.6
Kalshi,2024-04-26,Category,Health,100-999,3,10,1376.0,239.0,137.6
Kalshi,2024-04-26,Category,Politics,1-9,1,63,227.0,9.0,3.6031746031746
Kalshi,2024-04-26,Category,Politics,10-99,2,168,5351.0,99.0,31.8511904761905
Kalshi,2024-04-26,Category,Politics,100-999,3,70,17743.0,816.0,253.471428571429
Kalshi,2024-04-26,Category,Politics,1k-9k,4,1,1341.0,1341.0,1341.0
Kalshi,2024-04-26,Category,Science and Technology,1-9,1,9,34.0,9.0,3.77777777777778
Kalshi,2024-04-26,Category,Science and Technology,10-99,2,18,609.0,85.0,33.8333333333333
Kalshi,2024-04-26,Category,Science and Technology,100-999,3,8,2082.0,714.0,260.25
Kalshi,2024-04-26,Category,Transportation,1-9,1,11,38.0,8.0,3.45454545454545
Kalshi,2024-04-26,Category,Transportation,10-99,2,8,331.0,95.0,41.375
Kalshi,2024-04-26,Category,Transportation,100-999,3,4,701.0,200.0,175.25
Kalshi,2024-04-26,Category,World,10-99,2,1,47.0,47.0,47.0
Kalshi,2024-04-26,Sports split,Non-sports,1-9,1,3113,7832.0,9.0,2.51590106007067
Kalshi,2024-04-26,Sports split,Non-sports,10-99,2,2404,64244.0,99.0,26.7237936772047
Kalshi,2024-04-26,Sports split,Non-sports,100-999,3,2048,494234.0,999.0,241.3251953125
Kalshi,2024-04-26,Sports split,Non-sports,1k-9k,4,123,240903.0,8460.0,1958.56097560976
Kalshi,2024-04-26,Sports split,Non-sports,10k-49k,5,9,110839.0,21500.0,12315.4444444444
Kalshi,2024-04-26,Sports split,Sports,10-99,2,1,60.0,60.0,60.0
Kalshi,2024-04-27,All,All,1-9,1,282,916.0,9.0,3.24822695035461
Kalshi,2024-04-27,All,All,10-99,2,512,15985.0,99.0,31.220703125
Kalshi,2024-04-27,All,All,100-999,3,914,354490.0,987.0,387.844638949672
Kalshi,2024-04-27,All,All,1k-9k,4,190,369190.0,9351.0,1943.1052631579
Kalshi,2024-04-27,Category,Climate and Weather,1-9,1,137,407.0,9.0,2.97080291970803
Kalshi,2024-04-27,Category,Climate and Weather,10-99,2,195,6751.0,98.0,34.6205128205128
Kalshi,2024-04-27,Category,Climate and Weather,100-999,3,80,16775.0,800.0,209.6875
Kalshi,2024-04-27,Category,Climate and Weather,1k-9k,4,3,13626.0,9351.0,4542.0
Kalshi,2024-04-27,Category,Companies,1-9,1,22,68.0,6.0,3.09090909090909
Kalshi,2024-04-27,Category,Companies,10-99,2,20,740.0,86.0,37.0
Kalshi,2024-04-27,Category,Companies,100-999,3,7,1426.0,378.0,203.714285714286
Kalshi,2024-04-27,Category,Crypto,1-9,1,5,18.0,5.0,3.6
Kalshi,2024-04-27,Category,Crypto,10-99,2,10,341.0,50.0,34.1
Kalshi,2024-04-27,Category,Crypto,100-999,3,1,180.0,180.0,180.0
Kalshi,2024-04-27,Category,Economics,1-9,1,19,55.0,8.0,2.89473684210526
Kalshi,2024-04-27,Category,Economics,10-99,2,44,1191.0,67.0,27.0681818181818
Kalshi,2024-04-27,Category,Economics,100-999,3,46,10979.0,800.0,238.673913043478
Kalshi,2024-04-27,Category,Economics,1k-9k,4,14,25648.0,4500.0,1832.0
Kalshi,2024-04-27,Category,Entertainment,1-9,1,38,133.0,9.0,3.5
Kalshi,2024-04-27,Category,Entertainment,10-99,2,119,3779.0,99.0,31.7563025210084
Kalshi,2024-04-27,Category,Entertainment,100-999,3,119,37007.0,987.0,310.983193277311
Kalshi,2024-04-27,Category,Entertainment,1k-9k,4,13,17561.0,2000.0,1350.84615384615
Kalshi,2024-04-27,Category,Financials,1-9,1,26,55.0,7.0,2.11538461538462
Kalshi,2024-04-27,Category,Financials,10-99,2,35,622.0,90.0,17.7714285714286
Kalshi,2024-04-27,Category,Financials,100-999,3,622,278083.0,752.0,447.078778135048
Kalshi,2024-04-27,Category,Financials,1k-9k,4,155,307355.0,3000.0,1982.93548387097
Kalshi,2024-04-27,Category,Health,1-9,1,2,11.0,9.0,5.5
Kalshi,2024-04-27,Category,Health,10-99,2,3,52.0,32.0,17.3333333333333
Kalshi,2024-04-27,Category,Politics,1-9,1,26,125.0,9.0,4.80769230769231
Kalshi,2024-04-27,Category,Politics,10-99,2,59,1780.0,96.0,30.1694915254237
Kalshi,2024-04-27,Category,Politics,100-999,3,33,9056.0,795.0,274.424242424242
Kalshi,2024-04-27,Category,Politics,1k-9k,4,5,5000.0,1000.0,1000.0
Kalshi,2024-04-27,Category,Science and Technology,1-9,1,5,35.0,9.0,7.0
Kalshi,2024-04-27,Category,Science and Technology,10-99,2,15,463.0,91.0,30.8666666666667
Kalshi,2024-04-27,Category,Science and Technology,100-999,3,4,783.0,264.0,195.75
Kalshi,2024-04-27,Category,Transportation,1-9,1,2,9.0,5.0,4.5
Kalshi,2024-04-27,Category,Transportation,10-99,2,11,256.0,80.0,23.2727272727273
Kalshi,2024-04-27,Category,Transportation,100-999,3,1,100.0,100.0,100.0
Kalshi,2024-04-27,Category,World,10-99,2,1,10.0,10.0,10.0
Kalshi,2024-04-27,Category,World,100-999,3,1,101.0,101.0,101.0
Kalshi,2024-04-27,Sports split,Non-sports,1-9,1,282,916.0,9.0,3.24822695035461
Kalshi,2024-04-27,Sports split,Non-sports,10-99,2,509,15901.0,99.0,31.2396856581532
Kalshi,2024-04-27,Sports split,Non-sports,100-999,3,914,354490.0,987.0,387.844638949672
Kalshi,2024-04-27,Sports split,Non-sports,1k-9k,4,190,369190.0,9351.0,1943.1052631579
Kalshi,2024-04-27,Sports split,Sports,10-99,2,3,84.0,57.0,28.0
Kalshi,2024-04-28,All,All,1-9,1,590,2258.0,9.0,3.8271186440678
Kalshi,2024-04-28,All,All,10-99,2,985,35588.0,99.0,36.1299492385787
Kalshi,2024-04-28,All,All,100-999,3,978,293182.0,953.0,299.777096114519
Kalshi,2024-04-28,All,All,1k-9k,4,12,16156.0,2494.0,1346.33333333333
Kalshi,2024-04-28,Category,Climate and Weather,1-9,1,180,585.0,9.0,3.25
Kalshi,2024-04-28,Category,Climate and Weather,10-99,2,269,9412.0,98.0,34.9888475836431
Kalshi,2024-04-28,Category,Climate and Weather,100-999,3,74,16784.0,935.0,226.810810810811
Kalshi,2024-04-28,Category,Climate and Weather,1k-9k,4,1,1383.0,1383.0,1383.0
Kalshi,2024-04-28,Category,Companies,1-9,1,15,52.0,7.0,3.46666666666667
Kalshi,2024-04-28,Category,Companies,10-99,2,16,395.0,95.0,24.6875
Kalshi,2024-04-28,Category,Companies,100-999,3,9,2139.0,500.0,237.666666666667
Kalshi,2024-04-28,Category,Crypto,1-9,1,3,15.0,9.0,5.0
Kalshi,2024-04-28,Category,Crypto,10-99,2,6,269.0,80.0,44.8333333333333
Kalshi,2024-04-28,Category,Crypto,100-999,3,1,402.0,402.0,402.0
Kalshi,2024-04-28,Category,Crypto,1k-9k,4,1,1200.0,1200.0,1200.0
Kalshi,2024-04-28,Category,Economics,1-9,1,26,88.0,9.0,3.38461538461538
Kalshi,2024-04-28,Category,Economics,10-99,2,92,2369.0,99.0,25.75
Kalshi,2024-04-28,Category,Economics,100-999,3,30,10802.0,953.0,360.066666666667
Kalshi,2024-04-28,Category,Economics,1k-9k,4,4,4859.0,1500.0,1214.75
Kalshi,2024-04-28,Category,Entertainment,1-9,1,41,125.0,8.0,3.04878048780488
Kalshi,2024-04-28,Category,Entertainment,10-99,2,92,3231.0,99.0,35.1195652173913
Kalshi,2024-04-28,Category,Entertainment,100-999,3,69,18751.0,800.0,271.753623188406
Kalshi,2024-04-28,Category,Entertainment,1k-9k,4,3,4889.0,2494.0,1629.66666666667
Kalshi,2024-04-28,Category,Financials,1-9,1,298,1293.0,9.0,4.33892617449664
Kalshi,2024-04-28,Category,Financials,10-99,2,407,16328.0,90.0,40.1179361179361
Kalshi,2024-04-28,Category,Financials,100-999,3,762,236616.0,847.0,310.51968503937
Kalshi,2024-04-28,Category,Financials,1k-9k,4,2,2035.0,1035.0,1017.5
Kalshi,2024-04-28,Category,Health,1-9,1,2,6.0,5.0,3.0
Kalshi,2024-04-28,Category,Health,10-99,2,6,418.0,80.0,69.6666666666667
Kalshi,2024-04-28,Category,Health,100-999,3,11,3400.0,400.0,309.090909090909
Kalshi,2024-04-28,Category,Politics,1-9,1,17,63.0,8.0,3.70588235294118
Kalshi,2024-04-28,Category,Politics,10-99,2,64,1966.0,84.0,30.71875
Kalshi,2024-04-28,Category,Politics,100-999,3,17,3623.0,500.0,213.117647058824
Kalshi,2024-04-28,Category,Science and Technology,1-9,1,3,10.0,5.0,3.33333333333333
Kalshi,2024-04-28,Category,Science and Technology,10-99,2,16,712.0,94.0,44.5
Kalshi,2024-04-28,Category,Science and Technology,100-999,3,3,345.0,145.0,115.0
Kalshi,2024-04-28,Category,Transportation,1-9,1,4,20.0,7.0,5.0
Kalshi,2024-04-28,Category,Transportation,10-99,2,15,468.0,90.0,31.2
Kalshi,2024-04-28,Category,Transportation,100-999,3,1,120.0,120.0,120.0
Kalshi,2024-04-28,Category,Unknown,1-9,1,1,1.0,1.0,1.0
Kalshi,2024-04-28,Category,Unknown,10-99,2,1,10.0,10.0,10.0
Kalshi,2024-04-28,Category,Unknown,100-999,3,1,200.0,200.0,200.0
Kalshi,2024-04-28,Category,Unknown,1k-9k,4,1,1790.0,1790.0,1790.0
Kalshi,2024-04-28,Category,World,10-99,2,1,10.0,10.0,10.0
Kalshi,2024-04-28,Sports split,Non-sports,1-9,1,589,2251.0,9.0,3.82173174872666
Kalshi,2024-04-28,Sports split,Non-sports,10-99,2,985,35588.0,99.0,36.1299492385787
Kalshi,2024-04-28,Sports split,Non-sports,100-999,3,978,293182.0,953.0,299.777096114519
Kalshi,2024-04-28,Sports split,Non-sports,1k-9k,4,12,16156.0,2494.0,1346.33333333333
Kalshi,2024-04-28,Sports split,Sports,1-9,1,1,7.0,7.0,7.0
Kalshi,2024-04-29,All,All,1-9,1,2289,6915.0,9.0,3.02096985583224
Kalshi,2024-04-29,All,All,10-99,2,1554,51472.0,98.0,33.1222651222651
Kalshi,2024-04-29,All,All,100-999,3,2389,692740.0,995.0,289.970699037254
Kalshi,2024-04-29,All,All,1k-9k,4,310,437943.0,7800.0,1412.71935483871
Kalshi,2024-04-29,All,All,10k-49k,5,5,56672.0,15000.0,11334.4
Kalshi,2024-04-29,Category,Climate and Weather,1-9,1,181,613.0,9.0,3.38674033149171
Kalshi,2024-04-29,Category,Climate and Weather,10-99,2,212,7445.0,98.0,35.1179245283019
Kalshi,2024-04-29,Category,Climate and Weather,100-999,3,72,14793.0,935.0,205.458333333333
Kalshi,2024-04-29,Category,Climate and Weather,1k-9k,4,4,6480.0,2500.0,1620.0
Kalshi,2024-04-29,Category,Commodities,1-9,1,2,4.0,2.0,2.0
Kalshi,2024-04-29,Category,Commodities,10-99,2,140,1438.0,38.0,10.2714285714286
Kalshi,2024-04-29,Category,Commodities,100-999,3,33,6097.0,555.0,184.757575757576
Kalshi,2024-04-29,Category,Commodities,1k-9k,4,6,6000.0,1000.0,1000.0
Kalshi,2024-04-29,Category,Companies,1-9,1,24,66.0,7.0,2.75
Kalshi,2024-04-29,Category,Companies,10-99,2,36,1201.0,91.0,33.3611111111111
Kalshi,2024-04-29,Category,Companies,100-999,3,18,3492.0,400.0,194.0
Kalshi,2024-04-29,Category,Crypto,1-9,1,46,177.0,9.0,3.84782608695652
Kalshi,2024-04-29,Category,Crypto,10-99,2,89,2540.0,98.0,28.5393258426966
Kalshi,2024-04-29,Category,Crypto,100-999,3,42,10584.0,800.0,252.0
Kalshi,2024-04-29,Category,Crypto,1k-9k,4,2,2375.0,1375.0,1187.5
Kalshi,2024-04-29,Category,Economics,1-9,1,108,312.0,9.0,2.88888888888889
Kalshi,2024-04-29,Category,Economics,10-99,2,135,4940.0,96.0,36.5925925925926
Kalshi,2024-04-29,Category,Economics,100-999,3,96,32407.0,990.0,337.572916666667
Kalshi,2024-04-29,Category,Economics,1k-9k,4,38,66519.0,5000.0,1750.5
Kalshi,2024-04-29,Category,Economics,10k-49k,5,1,15000.0,15000.0,15000.0
Kalshi,2024-04-29,Category,Entertainment,1-9,1,69,248.0,9.0,3.59420289855072
Kalshi,2024-04-29,Category,Entertainment,10-99,2,145,4904.0,98.0,33.8206896551724
Kalshi,2024-04-29,Category,Entertainment,100-999,3,91,18739.0,500.0,205.923076923077
Kalshi,2024-04-29,Category,Entertainment,1k-9k,4,1,1000.0,1000.0,1000.0
Kalshi,2024-04-29,Category,Financials,1-9,1,1815,5341.0,9.0,2.94269972451791
Kalshi,2024-04-29,Category,Financials,10-99,2,656,23883.0,98.0,36.407012195122
Kalshi,2024-04-29,Category,Financials,100-999,3,1952,584657.0,995.0,299.516905737705
Kalshi,2024-04-29,Category,Financials,1k-9k,4,254,350569.0,7800.0,1380.19291338583
Kalshi,2024-04-29,Category,Financials,10k-49k,5,4,41672.0,11672.0,10418.0
Kalshi,2024-04-29,Category,Health,1-9,1,1,4.0,4.0,4.0
Kalshi,2024-04-29,Category,Health,10-99,2,4,57.0,24.0,14.25
Kalshi,2024-04-29,Category,Politics,1-9,1,24,85.0,8.0,3.54166666666667
Kalshi,2024-04-29,Category,Politics,10-99,2,74,2894.0,90.0,39.1081081081081
Kalshi,2024-04-29,Category,Politics,100-999,3,44,11515.0,986.0,261.704545454545
Kalshi,2024-04-29,Category,Science and Technology,1-9,1,7,30.0,9.0,4.28571428571429
Kalshi,2024-04-29,Category,Science and Technology,10-99,2,37,1161.0,80.0,31.3783783783784
Kalshi,2024-04-29,Category,Science and Technology,100-999,3,35,9544.0,800.0,272.685714285714
Kalshi,2024-04-29,Category,Science and Technology,1k-9k,4,5,5000.0,1000.0,1000.0
Kalshi,2024-04-29,Category,Transportation,1-9,1,10,30.0,8.0,3.0
Kalshi,2024-04-29,Category,Transportation,10-99,2,25,986.0,91.0,39.44
Kalshi,2024-04-29,Category,Transportation,100-999,3,5,762.0,200.0,152.4
Kalshi,2024-04-29,Category,Unknown,1-9,1,1,4.0,4.0,4.0
Kalshi,2024-04-29,Category,World,1-9,1,1,1.0,1.0,1.0
Kalshi,2024-04-29,Category,World,10-99,2,1,23.0,23.0,23.0
Kalshi,2024-04-29,Category,World,100-999,3,1,150.0,150.0,150.0
Kalshi,2024-04-29,Sports split,Non-sports,1-9,1,2289,6915.0,9.0,3.02096985583224
Kalshi,2024-04-29,Sports split,Non-sports,10-99,2,1553,51461.0,98.0,33.1365099806825
Kalshi,2024-04-29,Sports split,Non-sports,100-999,3,2389,692740.0,995.0,289.970699037254
Kalshi,2024-04-29,Sports split,Non-sports,1k-9k,4,310,437943.0,7800.0,1412.71935483871
Kalshi,2024-04-29,Sports split,Non-sports,10k-49k,5,5,56672.0,15000.0,11334.4
Kalshi,2024-04-29,Sports split,Sports,10-99,2,1,11.0,11.0,11.0
Kalshi,2024-04-30,All,All,1-9,1,1759,6489.0,9.0,3.68902785673678
Kalshi,2024-04-30,All,All,10-99,2,1719,59963.0,99.0,34.8824898196626
Kalshi,2024-04-30,All,All,100-999,3,3742,1088660.0,999.0,290.929983965794
Kalshi,2024-04-30,All,All,1k-9k,4,148,271783.0,9250.0,1836.37162162162
Kalshi,2024-04-30,All,All,10k-49k,5,4,44781.0,14250.0,11195.25
Kalshi,2024-04-30,Category,Climate and Weather,1-9,1,171,506.0,9.0,2.95906432748538
Kalshi,2024-04-30,Category,Climate and Weather,10-99,2,249,8986.0,98.0,36.0883534136546
Kalshi,2024-04-30,Category,Climate and Weather,100-999,3,72,13882.0,935.0,192.805555555556
Kalshi,2024-04-30,Category,Climate and Weather,1k-9k,4,4,5950.0,2200.0,1487.5
Kalshi,2024-04-30,Category,Commodities,1-9,1,1,2.0,2.0,2.0
Kalshi,2024-04-30,Category,Commodities,10-99,2,6,127.0,68.0,21.1666666666667
Kalshi,2024-04-30,Category,Commodities,100-999,3,21,4619.0,555.0,219.952380952381
Kalshi,2024-04-30,Category,Commodities,1k-9k,4,1,1234.0,1234.0,1234.0
Kalshi,2024-04-30,Category,Companies,1-9,1,10,40.0,9.0,4.0
Kalshi,2024-04-30,Category,Companies,10-99,2,37,1427.0,99.0,38.5675675675676
Kalshi,2024-04-30,Category,Companies,100-999,3,18,4002.0,559.0,222.333333333333
Kalshi,2024-04-30,Category,Crypto,1-9,1,70,243.0,9.0,3.47142857142857
Kalshi,2024-04-30,Category,Crypto,10-99,2,165,5464.0,98.0,33.1151515151515
Kalshi,2024-04-30,Category,Crypto,100-999,3,157,46545.0,941.0,296.464968152866
Kalshi,2024-04-30,Category,Crypto,1k-9k,4,5,6468.0,2000.0,1293.6
Kalshi,2024-04-30,Category,Economics,1-9,1,38,171.0,9.0,4.5
Kalshi,2024-04-30,Category,Economics,10-99,2,111,3880.0,99.0,34.954954954955
Kalshi,2024-04-30,Category,Economics,100-999,3,111,34813.0,908.0,313.630630630631
Kalshi,2024-04-30,Category,Economics,1k-9k,4,26,43688.0,5000.0,1680.30769230769
Kalshi,2024-04-30,Category,Entertainment,1-9,1,45,191.0,9.0,4.24444444444444
Kalshi,2024-04-30,Category,Entertainment,10-99,2,230,7698.0,96.0,33.4695652173913
Kalshi,2024-04-30,Category,Entertainment,100-999,3,133,26167.0,871.0,196.744360902256
Kalshi,2024-04-30,Category,Financials,1-9,1,1382,5179.0,9.0,3.74746743849494
Kalshi,2024-04-30,Category,Financials,10-99,2,780,27494.0,99.0,35.2487179487179
Kalshi,2024-04-30,Category,Financials,100-999,3,3151,939195.0,999.0,298.062519834973
Kalshi,2024-04-30,Category,Financials,1k-9k,4,104,204443.0,9250.0,1965.79807692308
Kalshi,2024-04-30,Category,Financials,10k-49k,5,4,44781.0,14250.0,11195.25
Kalshi,2024-04-30,Category,Health,1-9,1,2,10.0,9.0,5.0
Kalshi,2024-04-30,Category,Health,10-99,2,8,88.0,17.0,11.0
Kalshi,2024-04-30,Category,Health,100-999,3,1,100.0,100.0,100.0
Kalshi,2024-04-30,Category,Politics,1-9,1,29,98.0,8.0,3.37931034482759
Kalshi,2024-04-30,Category,Politics,10-99,2,99,3500.0,99.0,35.3535353535354
Kalshi,2024-04-30,Category,Politics,100-999,3,49,12778.0,865.0,260.775510204082
Kalshi,2024-04-30,Category,Politics,1k-9k,4,1,1000.0,1000.0,1000.0
Kalshi,2024-04-30,Category,Science and Technology,1-9,1,6,22.0,7.0,3.66666666666667
Kalshi,2024-04-30,Category,Science and Technology,10-99,2,21,846.0,91.0,40.2857142857143
Kalshi,2024-04-30,Category,Science and Technology,100-999,3,23,5594.0,630.0,243.217391304348
Kalshi,2024-04-30,Category,Science and Technology,1k-9k,4,7,9000.0,2000.0,1285.71428571429
Kalshi,2024-04-30,Category,Transportation,1-9,1,3,14.0,8.0,4.66666666666667
Kalshi,2024-04-30,Category,Transportation,10-99,2,13,453.0,73.0,34.8461538461538
Kalshi,2024-04-30,Category,Transportation,100-999,3,5,770.0,200.0,154.0
Kalshi,2024-04-30,Category,Unknown,1-9,1,1,8.0,8.0,8.0
Kalshi,2024-04-30,Category,World,1-9,1,1,5.0,5.0,5.0
Kalshi,2024-04-30,Category,World,100-999,3,1,195.0,195.0,195.0
Kalshi,2024-04-30,Sports split,Non-sports,1-9,1,1759,6489.0,9.0,3.68902785673678
Kalshi,2024-04-30,Sports split,Non-sports,10-99,2,1718,59864.0,99.0,34.8451688009313
Kalshi,2024-04-30,Sports split,Non-sports,100-999,3,3742,1088660.0,999.0,290.929983965794
Kalshi,2024-04-30,Sports split,Non-sports,1k-9k,4,148,271783.0,9250.0,1836.37162162162
Kalshi,2024-04-30,Sports split,Non-sports,10k-49k,5,4,44781.0,14250.0,11195.25
Kalshi,2024-04-30,Sports split,Sports,10-99,2,1,99.0,99.0,99.0
Kalshi,2024-05-01,All,All,1-9,1,2112,7943.0,9.0,3.76089015151515
Kalshi,2024-05-01,All,All,10-99,2,1943,77583.0,99.0,39.9294904786413
Kalshi,2024-05-01,All,All,100-999,3,2077,442333.0,997.0,212.967260471834
Kalshi,2024-05-01,All,All,1k-9k,4,114,241742.0,6867.0,2120.54385964912
Kalshi,2024-05-01,All,All,10k-49k,5,5,57369.0,15000.0,11473.8
Kalshi,2024-05-01,Category,Climate and Weather,1-9,1,192,571.0,9.0,2.97395833333333
Kalshi,2024-05-01,Category,Climate and Weather,10-99,2,204,8479.0,99.0,41.5637254901961
Kalshi,2024-05-01,Category,Climate and Weather,100-999,3,55,9684.0,499.0,176.072727272727
Kalshi,2024-05-01,Category,Commodities,1-9,1,1,5.0,5.0,5.0
Kalshi,2024-05-01,Category,Commodities,10-99,2,11,230.0,50.0,20.9090909090909
Kalshi,2024-05-01,Category,Commodities,100-999,3,51,11750.0,600.0,230.392156862745
Kalshi,2024-05-01,Category,Companies,1-9,1,28,95.0,7.0,3.39285714285714
Kalshi,2024-05-01,Category,Companies,10-99,2,53,1632.0,94.0,30.7924528301887
Kalshi,2024-05-01,Category,Companies,100-999,3,30,8144.0,800.0,271.466666666667
Kalshi,2024-05-01,Category,Crypto,1-9,1,91,300.0,9.0,3.2967032967033
Kalshi,2024-05-01,Category,Crypto,10-99,2,212,7285.0,99.0,34.3632075471698
Kalshi,2024-05-01,Category,Crypto,100-999,3,129,27214.0,834.0,210.961240310078
Kalshi,2024-05-01,Category,Crypto,1k-9k,4,2,2199.0,1199.0,1099.5
Kalshi,2024-05-01,Category,Economics,1-9,1,55,206.0,9.0,3.74545454545455
Kalshi,2024-05-01,Category,Economics,10-99,2,135,5059.0,96.0,37.4740740740741
Kalshi,2024-05-01,Category,Economics,100-999,3,172,55499.0,900.0,322.668604651163
Kalshi,2024-05-01,Category,Economics,1k-9k,4,69,128162.0,5000.0,1857.42028985507
Kalshi,2024-05-01,Category,Economics,10k-49k,5,2,20000.0,10000.0,10000.0
Kalshi,2024-05-01,Category,Elections,10-99,2,2,97.0,49.0,48.5
Kalshi,2024-05-01,Category,Elections,100-999,3,1,400.0,400.0,400.0
Kalshi,2024-05-01,Category,Entertainment,1-9,1,68,236.0,9.0,3.47058823529412
Kalshi,2024-05-01,Category,Entertainment,10-99,2,146,5172.0,98.0,35.4246575342466
Kalshi,2024-05-01,Category,Entertainment,100-999,3,70,17329.0,910.0,247.557142857143
Kalshi,2024-05-01,Category,Financials,1-9,1,1623,6265.0,9.0,3.86013555144794
Kalshi,2024-05-01,Category,Financials,10-99,2,1015,44044.0,99.0,43.3931034482759
Kalshi,2024-05-01,Category,Financials,100-999,3,1489,292333.0,997.0,196.328408327737
Kalshi,2024-05-01,Category,Financials,1k-9k,4,41,108777.0,6867.0,2653.09756097561
Kalshi,2024-05-01,Category,Financials,10k-49k,5,3,37369.0,15000.0,12456.3333333333
Kalshi,2024-05-01,Category,Health,1-9,1,2,9.0,6.0,4.5
Kalshi,2024-05-01,Category,Health,10-99,2,3,105.0,40.0,35.0
Kalshi,2024-05-01,Category,Health,100-999,3,4,500.0,200.0,125.0
Kalshi,2024-05-01,Category,Politics,1-9,1,37,167.0,9.0,4.51351351351351
Kalshi,2024-05-01,Category,Politics,10-99,2,140,4718.0,98.0,33.7
Kalshi,2024-05-01,Category,Politics,100-999,3,63,16333.0,925.0,259.253968253968
Kalshi,2024-05-01,Category,Politics,1k-9k,4,2,2604.0,1560.0,1302.0
Kalshi,2024-05-01,Category,Science and Technology,1-9,1,10,55.0,9.0,5.5
Kalshi,2024-05-01,Category,Science and Technology,10-99,2,13,540.0,93.0,41.5384615384615
Kalshi,2024-05-01,Category,Science and Technology,100-999,3,7,1019.0,207.0,145.571428571429
Kalshi,2024-05-01,Category,Transportation,1-9,1,4,25.0,8.0,6.25
Kalshi,2024-05-01,Category,Transportation,10-99,2,9,222.0,50.0,24.6666666666667
Kalshi,2024-05-01,Category,Transportation,100-999,3,1,104.0,104.0,104.0
Kalshi,2024-05-01,Category,World,1-9,1,1,9.0,9.0,9.0
Kalshi,2024-05-01,Category,World,100-999,3,5,2024.0,524.0,404.8
Kalshi,2024-05-01,Sports split,Non-sports,1-9,1,2112,7943.0,9.0,3.76089015151515
Kalshi,2024-05-01,Sports split,Non-sports,10-99,2,1942,77541.0,99.0,39.9284243048404
Kalshi,2024-05-01,Sports split,Non-sports,100-999,3,2074,441373.0,997.0,212.81243972999
Kalshi,2024-05-01,Sports split,Non-sports,1k-9k,4,114,241742.0,6867.0,2120.54385964912
Kalshi,2024-05-01,Sports split,Non-sports,10k-49k,5,5,57369.0,15000.0,11473.8
Kalshi,2024-05-01,Sports split,Sports,10-99,2,1,42.0,42.0,42.0
Kalshi,2024-05-01,Sports split,Sports,100-999,3,3,960.0,400.0,320.0
Kalshi,2024-05-02,All,All,1-9,1,1654,5929.0,9.0,3.58464328899637
