date,symbol,category,market_type,status,open_interest,trade_volume,high_price,low_price,last_price,maturity_datetime
2026-07-21,MLB-MOVY-IT5-01OB5O4NVS3V0Q0-TERS000-GTE-P00005,Baseball,Spread,Settled,0,1460,0.95,0.46,1,08/20/26 08:05 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB56FGVS3KPJ0-ARKS000-GTE-P00025,Baseball,Spread,Settled,0,1442,0.44,0.26,0,08/20/26 09:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O4TVS3V160-GTE-P00045,Baseball,Total,Settled,0,1427,0.95,0.43,1,08/20/26 07:07 PM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0RHVSSSRVO-YORS001-GTE-P00045,Baseball,Spread,Settled,0,1421,0.14,0.09,0,08/20/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56DMVS3KPMG-GTE-P00045,Baseball,Total,Settled,0,1406,0.51,0.34,0,08/20/26 09:40 PM EDT
2026-07-21,MLB-WIN-IT5-01OB5O4TVS3V160-TBYS000,Baseball,Moneyline,Settled,0,1388,0.98,0.44,1,08/20/26 07:07 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56E6VS3KP8G-GTE-P00065,Baseball,Total,Settled,0,1301,0.68,0.5,1,08/20/26 08:40 PM EDT
2026-07-21,KBO-MOVY-FG-0145BMAPL8SBIMG-DORS000-GTE-P00015,Baseball,Spread,Open,1277,1277,0.45,0.45,0.45,08/21/26 05:30 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56FGVS3KPJ0-GTE-P00055,Baseball,Total,Settled,0,1274,0.85,0.41,0,08/20/26 09:40 PM EDT
2026-07-21,NPB-MOVY-FG-01OFIKTQVSSH2C8-FUKS000-GTE-P00025,Baseball,Spread,Settled,0,1250,0.27,0.26,0,08/20/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O00VS3V09G-GTE-P00025,Baseball,Total,Settled,0,1241,0.52,0.26,1,08/20/26 07:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56AMVS3KOKG-GTE-P00075,Baseball,Total,Settled,0,1235,0.53,0.43,0,08/20/26 09:38 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O4TVS3V160-GTE-P00035,Baseball,Total,Settled,0,1227,0.83,0.49,1,08/20/26 07:07 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O64VS3V1AG-GTE-P00075,Baseball,Total,Settled,0,1167,0.78,0.24,0,08/20/26 07:15 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O6QVS3V1L8-GTE-P00085,Baseball,Total,Settled,0,1166,0.53,0.38,1,08/20/26 08:05 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56AMVS3KOKG-GTE-P00055,Baseball,Total,Settled,0,1150,0.83,0.43,1,08/20/26 09:38 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5SN4VS3PH7O-GTE-P00025,Baseball,Total,Settled,0,1111,0.74,0.51,1,08/20/26 06:40 PM EDT
2026-07-21,MLB-WIN-IT5-01OB5O0MVS3V1DG-MIRS000,Baseball,Moneyline,Settled,0,1104,0.56,0.17,0,08/20/26 07:40 PM EDT
2026-07-21,MLB-WIN-IT5-01OB56FGVS3KPJ0-ARKS000,Baseball,Moneyline,Settled,0,1036,0.89,0.54,1,08/20/26 09:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O6QVS3V1L8-GTE-P00045,Baseball,Total,Settled,0,1026,0.99,0.43,1,08/20/26 08:05 PM EDT
2026-07-21,KBO-MOVY-FG-01OCSPDGVS0HE18-KTON000-GTE-P00015,Baseball,Spread,Settled,0,1010,0.49,0.36,0,08/20/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB56FGVS3KPJ0-ARKS000-GTE-P00005,Baseball,Spread,Settled,0,1008,0.91,0.45,1,08/20/26 09:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB56AMVS3KOKG-LALS000-GTE-P00045,Baseball,Spread,Settled,0,969,0.71,0.51,0,08/20/26 09:38 PM EDT
2026-07-21,KBO-WIN-FG-0145BMAPL8SBIMG-KTON000,Baseball,Moneyline,Open,52,956,0.48,0.43,0.43,08/21/26 05:30 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O4NVS3V0Q0-GTE-P00035,Baseball,Total,Settled,0,946,0.74,0.54,1,08/20/26 08:05 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPDGVS0HE18-GTE-P00065,Baseball,Total,Settled,0,937,0.52,0.52,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-WIN-FG-0145BMD0L8SBIKG-SANS000,Baseball,Moneyline,Open,893,907,0.56,0.53,0.56,08/21/26 05:30 AM EDT
2026-07-21,KBO-WIN-FG-0145BMAPL8SBIMG-DORS000,Baseball,Moneyline,Open,887,887,0.58,0.55,0.58,08/21/26 05:30 AM EDT
2026-07-21,KBO-MOVY-FG-01OCTJU9VS0LVS0-SANS000-GTE-P00015,Baseball,Spread,Settled,0,883,0.97,0.23,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPFCVS0HEVO-GTE-P00115,Baseball,Total,Settled,0,824,0.65,0.03,0,08/20/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB56E6VS3KP8G-WALS000-GTE-P00005,Baseball,Spread,Settled,0,822,0.48,0.47,0,08/20/26 08:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O4TVS3V160-TBYS000-GTE-P00025,Baseball,Spread,Settled,0,804,0.98,0.44,1,08/20/26 07:07 PM EDT
2026-07-21,MLB-WIN-IT5-01OB5O6QVS3V1L8-DERS000,Baseball,Moneyline,Settled,0,784,0.5,0.05,0,08/20/26 08:05 PM EDT
2026-07-21,MLB-WIN-IT5-01OB5O6QVS3V070-BAES000,Baseball,Moneyline,Settled,0,780,0.52,0.48,0.52,08/20/26 07:10 PM EDT
2026-07-21,NPB-WIN-FG-03VQ1M3C4PEU3O8-YOTS000,Baseball,Moneyline,Open,767,767,0.6,0.58,0.6,08/21/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O64VS3V1AG-GTE-P00035,Baseball,Total,Settled,0,750,0.72,0.68,1,08/20/26 07:15 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O6QVS3V1L8-GTE-P00065,Baseball,Total,Settled,0,750,0.76,0.75,1,08/20/26 08:05 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCTJU9VS0LVS0-GTE-P00075,Baseball,Total,Settled,0,712,0.92,0.84,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-MOVY-FG-01OCSPDGVS0HE18-DORS000-GTE-P00015,Baseball,Spread,Settled,0,707,0.47,0.24,0,08/20/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0QPVSSSQVG-GTE-P00095,Baseball,Total,Settled,0,705,0.61,0.36,1,08/20/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56E6VS3KP8G-GTE-P00075,Baseball,Total,Settled,0,688,0.53,0.44,1,08/20/26 08:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O0MVS3V1DG-GTE-P00035,Baseball,Total,Settled,0,681,0.51,0.02,0,08/20/26 07:40 PM EDT
2026-07-21,NPB-MOVY-FG-03VQ094P4PEVTR8-FUKS000-GTE-P00015,Baseball,Spread,Open,666,666,0.43,0.43,0.43,08/21/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPB9VS0HER0-GTE-P00115,Baseball,Total,Settled,0,664,0.94,0.36,1,08/20/26 05:30 AM EDT
2026-07-21,MLB-WIN-IT5-01OB5O51VS3V0E8-MINS001,Baseball,Moneyline,Settled,0,661,0.48,0.06,0,08/20/26 08:10 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56FGVS3KPJ0-GTE-P00065,Baseball,Total,Settled,0,641,0.56,0.03,0,08/20/26 09:40 PM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0SPVSSSQM0-YOTS000-GTE-P00065,Baseball,Spread,Settled,0,635,0.84,0.46,0,08/20/26 05:00 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0RHVSSSRVO-GTE-P00055,Baseball,Total,Settled,0,625,0.63,0.03,0,08/20/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPDGVS0HE18-GTE-P00085,Baseball,Total,Settled,0,599,0.56,0.37,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPB9VS0HER0-GTE-P00095,Baseball,Total,Settled,0,594,0.69,0.49,1,08/20/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0RHVSSSRVO-GTE-P00045,Baseball,Total,Settled,0,589,0.55,0.46,0,08/20/26 05:00 AM EDT
2026-07-21,KBO-WIN-FG-01OCSP9HVS0HE8O-SSRS000,Baseball,Moneyline,Settled,0,571,0.56,0.28,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-MOVY-FG-01OCSPB9VS0HER0-NCOS000-GTE-P00015,Baseball,Spread,Settled,0,565,0.97,0.51,1,08/20/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB56E6VS3KP8G-COES000-GTE-P00015,Baseball,Spread,Settled,0,538,0.46,0.21,0,08/20/26 08:40 PM EDT
2026-07-21,MLB-WIN-IT5-01OB5O6QVS3V1L8-CHBS000,Baseball,Moneyline,Settled,0,536,0.94,0.5,1,08/20/26 08:05 PM EDT
2026-07-21,KBO-MOVY-FG-01OCSPB9VS0HER0-LGNS000-GTE-P00015,Baseball,Spread,Settled,0,534,0.76,0.43,0,08/20/26 05:30 AM EDT
2026-07-21,NPB-WIN-FG-03VQ094P4PEVTR8-FUKS000,Baseball,Moneyline,Open,531,531,0.63,0.6,0.63,08/21/26 05:00 AM EDT
2026-07-21,MLB-WIN-IT5-01OB5O4NVS3V0Q0-TERS000,Baseball,Moneyline,Settled,0,524,0.97,0.53,1,08/20/26 08:05 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56FGVS3KPJ0-GTE-P00085,Baseball,Total,Settled,0,514,0.55,0.06,0,08/20/26 09:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O51VS3V0E8-GTE-P00055,Baseball,Total,Settled,0,507,0.5,0.2,1,08/20/26 08:10 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB56DMVS3KPMG-CIDS000-GTE-P00025,Baseball,Spread,Settled,0,500,0.96,0.96,1,08/20/26 09:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O00VS3V09G-SFTS000-GTE-P00015,Baseball,Spread,Settled,0,500,0.16,0.16,0,08/20/26 07:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5SN4VS3PH7O-GTE-P00065,Baseball,Total,Settled,0,500,0.26,0.04,0,08/20/26 06:40 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCTJU9VS0LVS0-GTE-P00115,Baseball,Total,Settled,0,495,0.57,0.4,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-MOVY-FG-01OCSP9HVS0HE8O-LOTS001-GTE-P00015,Baseball,Spread,Settled,0,470,0.97,0.31,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPDGVS0HE18-GTE-P00075,Baseball,Total,Settled,0,466,0.52,0.29,0,08/20/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0SPVSSSQM0-GTE-P00095,Baseball,Total,Settled,0,452,0.88,0.51,1,08/20/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSP9HVS0HE8O-GTE-P00095,Baseball,Total,Settled,0,450,0.53,0.03,0,08/20/26 05:30 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56E6VS3KP8G-GTE-P00095,Baseball,Total,Settled,0,436,0.56,0.46,1,08/20/26 08:40 PM EDT
2026-07-21,MLB-WIN-IT5-01OB5O4NVS3V0Q0-CHOX000,Baseball,Moneyline,Settled,0,436,0.48,0.05,0,08/20/26 08:05 PM EDT
2026-07-21,NPB-WIN-FG-03VQ09584PEVSQG-YORS001,Baseball,Moneyline,Open,433,433,0.34,0.32,0.32,08/21/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O4TVS3V160-GTE-P00055,Baseball,Total,Settled,0,428,0.61,0.41,1,08/20/26 07:07 PM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0QPVSSSQVG-CHNS000-GTE-P00015,Baseball,Spread,Settled,0,427,0.97,0.51,1,08/20/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O51VS3V0E8-GTE-P00025,Baseball,Total,Settled,0,425,0.99,0.36,1,08/20/26 08:10 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCSP9HVS0HE8O-GTE-P00075,Baseball,Total,Settled,0,424,0.45,0.14,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-MOVY-FG-01OCSPDGVS0HE18-DORS000-GTE-P00005,Baseball,Spread,Settled,0,420,0.58,0.5,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCTJU9VS0LVS0-GTE-P00105,Baseball,Total,Settled,0,413,0.49,0.4,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-0145BMD0L8SBIKG-GTE-P00155,Baseball,Total,Open,409,409,0.1,0.1,0.1,08/21/26 05:30 AM EDT
2026-07-21,NPB-WIN-FG-03VQ090H4PEVSGG-SANS002,Baseball,Moneyline,Open,405,405,0.53,0.53,0.53,08/21/26 05:00 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O64VS3V1AG-SDES000-GTE-P00005,Baseball,Spread,Settled,0,403,0.51,0.43,1,08/20/26 07:15 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O0MVS3V1DG-GTE-P00025,Baseball,Total,Settled,0,393,0.78,0.5,1,08/20/26 07:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O6QVS3V1L8-GTE-P00095,Baseball,Total,Settled,0,372,0.48,0.08,0,08/20/26 08:05 PM EDT
2026-07-21,NPB-TRUNS-FG-01OFIKTQVSSH2C8-GTE-P00075,Baseball,Total,Settled,0,372,0.42,0.14,0,08/20/26 05:00 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFIKTQVSSH2C8-GTE-P00065,Baseball,Total,Settled,0,366,0.49,0.41,0,08/20/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O00VS3V09G-GTE-P00045,Baseball,Total,Settled,0,360,0.57,0.49,0,08/20/26 07:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5SN4VS3PH7O-CLNS000-GTE-P00015,Baseball,Spread,Settled,0,351,0.36,0.1,0,08/20/26 06:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O64VS3V1AG-GTE-P00085,Baseball,Total,Settled,0,342,0.57,0.32,0,08/20/26 07:15 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O00VS3V09G-GTE-P00055,Baseball,Total,Settled,0,339,0.55,0.49,0,08/20/26 07:40 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPDGVS0HE18-GTE-P00095,Baseball,Total,Settled,0,332,0.47,0.02,0,08/20/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0SPVSSSQM0-GTE-P00115,Baseball,Total,Settled,0,321,0.57,0.51,1,08/20/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPFCVS0HEVO-GTE-P00095,Baseball,Total,Settled,0,315,0.97,0.54,1,08/20/26 05:30 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O0MVS3V1DG-GTE-P00045,Baseball,Total,Settled,0,311,0.54,0.07,0,08/20/26 07:40 PM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0RHVSSSRVO-HARS001-GTE-P00005,Baseball,Spread,Settled,0,308,0.56,0.5,1,08/20/26 05:00 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0RHVSSSRVO-GTE-P00075,Baseball,Total,Settled,0,306,0.4,0.4,0,08/20/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O64VS3V1AG-GTE-P00065,Baseball,Total,Settled,0,302,0.49,0.47,1,08/20/26 07:15 PM EDT
2026-07-21,NASCAR-WIN-RCE-038365G801J8ETFGQP6LRCGUHVDUQQG211SL50PNIFPI7HO1DB4GIKLP3S50-CHTT005,Other,Moneyline,Open,300,300,0.07,0.07,0.07,08/25/26 02:00 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCSP9HVS0HE8O-GTE-P00045,Baseball,Total,Settled,0,300,0.52,0.52,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-MOVY-FG-01OCTJU9VS0LVS0-SANS000-GTE-P00025,Baseball,Spread,Settled,0,289,0.92,0.03,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSP9HVS0HE8O-GTE-P00055,Baseball,Total,Settled,0,278,0.68,0.47,1,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPDGVS0HE18-GTE-P00045,Baseball,Total,Settled,0,277,0.57,0.55,0,08/20/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-03VQ094B4PEVSHG-GTE-P00085,Baseball,Total,Open,271,271,0.42,0.39,0.42,08/21/26 05:00 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0SPVSSSQM0-GTE-P00155,Baseball,Total,Settled,0,266,0.14,0.14,1,08/20/26 05:00 AM EDT
2026-07-21,KBO-MOVY-FG-01OCSPDGVS0HE18-DORS000-GTE-P00025,Baseball,Spread,Settled,0,263,0.7,0.22,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPB9VS0HER0-GTE-P00105,Baseball,Total,Settled,0,261,0.49,0.47,1,08/20/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0QPVSSSQVG-GTE-P00085,Baseball,Total,Settled,0,253,0.46,0.4,1,08/20/26 05:00 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB56FGVS3KPJ0-ATCS000-GTE-P00015,Baseball,Spread,Settled,0,250,0.17,0.17,0,08/20/26 09:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB56FGVS3KPJ0-ATCS000-GTE-P00025,Baseball,Spread,Settled,0,250,0.11,0.11,0,08/20/26 09:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O00VS3V09G-SFTS000-GTE-P00025,Baseball,Spread,Settled,0,250,0.06,0.06,0,08/20/26 07:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O4TVS3V160-TOYS000-GTE-P00015,Baseball,Spread,Settled,0,250,0.1,0.1,0,08/20/26 07:07 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5SN4VS3PH7O-CLNS000-GTE-P00025,Baseball,Spread,Settled,0,250,0.03,0.03,0,08/20/26 06:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56E6VS3KP8G-GTE-P00045,Baseball,Total,Settled,0,250,0.87,0.87,1,08/20/26 08:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O00VS3V09G-GTE-P00065,Baseball,Total,Settled,0,250,0.38,0.38,0,08/20/26 07:40 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5O4NVS3V0Q0-GTE-P00065,Baseball,Total,Settled,0,250,0.2,0.2,1,08/20/26 08:05 PM EDT
2026-07-21,MLB-TRUNS-IT5-03VTIFIG4O0S3DG-GTE-P00025,Baseball,Total,Settled,0,250,0.03,0.03,0,08/19/26 09:40 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCTJU9VS0LVS0-GTE-P00095,Baseball,Total,Settled,0,245,0.53,0.5,1,08/20/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-01OFIKTQVSSH2C8-GTE-P00055,Baseball,Total,Settled,0,225,0.62,0.31,0,08/20/26 05:00 AM EDT
2026-07-21,KBO-WIN-FG-0145BMBRL8SBJBO-LGNS000,Baseball,Moneyline,Open,216,216,0.54,0.53,0.54,08/21/26 05:30 AM EDT
2026-07-21,KBO-WIN-FG-0145BM9VL8SBJM8-KIRS000,Baseball,Moneyline,Open,213,213,0.59,0.57,0.59,08/21/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O4TVS3V160-TOYS000-GTE-P00005,Baseball,Spread,Settled,0,208,0.46,0.46,0,08/20/26 07:07 PM EDT
2026-07-21,NPB-TRUNS-FG-01OFJ0QPVSSSQVG-GTE-P00055,Baseball,Total,Settled,0,193,0.58,0.45,1,08/20/26 05:00 AM EDT
2026-07-21,NASCAR-WIN-RCE-038365G801J8ETFGQP6LRCGUHVDUQQG211SL50PNIFPI7HO1DB4GIKLP3S50-COIM002,Other,Moneyline,Open,185,185,0.04,0.03,0.03,08/25/26 02:00 PM EDT
2026-07-21,NPB-MOVY-FG-01OFIKTQVSSH2C8-FUKS000-GTE-P00005,Baseball,Spread,Settled,0,180,0.6,0.6,0,08/20/26 05:00 AM EDT
2026-07-21,KBO-MOVY-FG-01OCTJU9VS0LVS0-SANS000-GTE-P00055,Baseball,Spread,Settled,0,175,0.45,0.45,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCTJU9VS0LVS0-GTE-P00085,Baseball,Total,Settled,0,172,0.55,0.53,1,08/20/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O4TVS3V160-TBYS000-GTE-P00035,Baseball,Spread,Settled,0,170,0.89,0.3,1,08/20/26 07:07 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56AMVS3KOKG-GTE-P00085,Baseball,Total,Settled,0,161,0.6,0.17,0,08/20/26 09:38 PM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0SPVSSSQM0-YOTS000-GTE-P00025,Baseball,Spread,Settled,0,159,0.24,0.24,1,08/20/26 05:00 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O64VS3V1AG-SDES000-GTE-P00025,Baseball,Spread,Settled,0,152,0.88,0.72,1,08/20/26 07:15 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O6QVS3V1L8-CHBS000-GTE-P00005,Baseball,Spread,Settled,0,140,0.46,0.39,1,08/20/26 08:05 PM EDT
2026-07-21,NASCAR-WIN-RCE-038365G801J8ETFGQP6LRCGUHVDUQQG211SL50PNIFPI7HO1DB4GIKLP3S50-WION012,Other,Moneyline,Open,139,139,0.06,0.05,0.05,08/25/26 02:00 PM EDT
2026-07-21,MLB-TRUNS-IT5-01OB5SIAVS3PHUG-GTE-P00025,Baseball,Total,Settled,0,138,0.54,0.46,1,08/20/26 06:40 PM EDT
2026-07-21,NPB-MOVY-FG-03VQ1M3C4PEU3O8-YOTS000-GTE-P00015,Baseball,Spread,Open,134,134,0.39,0.38,0.39,08/21/26 05:00 AM EDT
2026-07-21,MLB-TRUNS-IT5-01OB56AMVS3KOKG-GTE-P00045,Baseball,Total,Settled,0,133,0.56,0.56,1,08/20/26 09:38 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPDGVS0HE18-GTE-P00035,Baseball,Total,Settled,0,131,0.74,0.74,1,08/20/26 05:30 AM EDT
2026-07-21,NASCAR-WIN-RCE-038365G801J8ETFGQP6LRCGUHVDUQQG211SL50PNIFPI7HO1DB4GIKLP3S50-KYON007,Other,Moneyline,Open,128,128,0.12,0.12,0.12,08/25/26 02:00 PM EDT
2026-07-21,NPB-TRUNS-FG-03VQ09584PEVSQG-GTE-P00075,Baseball,Total,Open,126,126,0.23,0.23,0.23,08/21/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-0145BMBRL8SBJBO-GTE-P00085,Baseball,Total,Open,96,124,0.52,0.5,0.52,08/21/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB56E6VS3KP8G-COES000-GTE-P00005,Baseball,Spread,Settled,0,120,0.52,0.52,0,08/20/26 08:40 PM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O4TVS3V160-TBYS000-GTE-P00045,Baseball,Spread,Settled,0,112,0.88,0.85,1,08/20/26 07:07 PM EDT
2026-07-21,KBO-WIN-FG-0145BMEEL8SBJG8-LOTS001,Baseball,Moneyline,Open,108,108,0.45,0.44,0.45,08/21/26 05:30 AM EDT
2026-07-21,NPB-TRUNS-FG-03VQ090H4PEVSGG-GTE-P00055,Baseball,Total,Open,57,107,0.5,0.48,0.5,08/21/26 05:00 AM EDT
2026-07-21,KBO-MOVY-FG-01OCSPFCVS0HEVO-HAES000-GTE-P00025,Baseball,Spread,Settled,0,105,0.16,0.03,0,08/20/26 05:30 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPFCVS0HEVO-GTE-P00105,Baseball,Total,Settled,0,105,0.45,0.45,0,08/20/26 05:30 AM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0RHVSSSRVO-HARS001-GTE-P00015,Baseball,Spread,Settled,0,105,0.39,0.21,0,08/20/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-0145BMD0L8SBIKG-GTE-P00085,Baseball,Total,Open,104,104,0.48,0.48,0.48,08/21/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O00VS3V09G-KCLS000-GTE-P00015,Baseball,Spread,Settled,0,102,0.03,0.03,0,08/20/26 07:40 PM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPB9VS0HER0-GTE-P00035,Baseball,Total,Settled,0,100,0.99,0.91,1,08/20/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O51VS3V0E8-HOOS000-GTE-P00025,Baseball,Spread,Settled,0,100,0.42,0.3,1,08/20/26 08:10 PM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0SPVSSSQM0-YOTS000-GTE-P00005,Baseball,Spread,Settled,0,97,0.61,0.53,1,08/20/26 05:00 AM EDT
2026-07-21,NPB-WIN-FG-03VQ09584PEVSQG-HARS001,Baseball,Moneyline,Open,96,96,0.7,0.67,0.7,08/21/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-0145BMEEL8SBJG8-GTE-P00095,Baseball,Total,Open,92,92,0.54,0.54,0.54,08/21/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O6QVS3V070-BOOX000-GTE-P00005,Baseball,Spread,Settled,0,92,0.45,0.42,0.42,08/20/26 07:10 PM EDT
2026-07-21,KBO-TRUNS-FG-0145BMAPL8SBIMG-GTE-P00095,Baseball,Total,Open,90,90,0.47,0.47,0.47,08/21/26 05:30 AM EDT
2026-07-21,MLB-MOVY-IT5-01OB5O0MVS3V1DG-NYTS000-GTE-P00015,Baseball,Spread,Settled,0,87,0.45,0.45,1,08/20/26 07:40 PM EDT
2026-07-21,KBO-MOVY-FG-01OCSPDGVS0HE18-KTON000-GTE-P00055,Baseball,Spread,Settled,0,83,0.11,0.11,0,08/20/26 05:30 AM EDT
2026-07-21,NPB-MOVY-FG-01OFJ0SPVSSSQM0-YOTS000-GTE-P00015,Baseball,Spread,Settled,0,82,0.41,0.41,1,08/20/26 05:00 AM EDT
2026-07-21,KBO-TRUNS-FG-01OCSPFCVS0HEVO-GTE-P00145,Baseball,Total,Settled,0,77,0.51,0.51,0,08/20/26 05:30 AM EDT
2026-07-21,MLB-WIN-IT5-01OB5O6QVS3V070-BOOX000,Baseball,Moneyline,Settled,0,72,0.56,0.5,0.48,08/20/26 07:10 PM EDT
